model	loader	kind	cache_mode	metric	value	status
Qwen/Qwen3-4B	ts_safetensors_io_uring	steady_state_decode	warm	decode_avg_ms	39.07219199991232	OK
Qwen/Qwen3-4B	ts_safetensors_io_uring	steady_state_decode	warm	decode_min_ms	38.89748899973711	OK
Qwen/Qwen3-4B	ts_safetensors_io_uring	steady_state_decode	warm	decode_max_ms	39.41731599979903	OK
Qwen/Qwen3-4B	ts_serverlessllm_default	load_only	warm	init_ms	37335.64268800001	OK
Qwen/Qwen3-4B	ts_serverlessllm_default	ttft	warm	init_ms	28302.931906999675	OK
Qwen/Qwen3-4B	ts_serverlessllm_default	ttft	warm	first_token_ms	23.360160999800428	OK
Qwen/Qwen3-4B	ts_serverlessllm_default	ttft	warm	ttft_ms	28326.292067999475	OK
Qwen/Qwen3-4B	ts_serverlessllm_default	steady_state_decode	warm	init_ms	28108.406704999652	OK
Qwen/Qwen3-4B	ts_serverlessllm_default	steady_state_decode	warm	decode_avg_ms	39.28733620005005	OK
Qwen/Qwen3-4B	ts_serverlessllm_default	steady_state_decode	warm	decode_min_ms	39.136243000029936	OK
Qwen/Qwen3-4B	ts_serverlessllm_default	steady_state_decode	warm	decode_max_ms	39.5851359999142	OK
Qwen/Qwen3-4B	ts_serverlessllm_sync	load_only	warm	init_ms	30389.120187000117	OK
Qwen/Qwen3-4B	ts_serverlessllm_sync	ttft	warm	init_ms	30329.521766999733	OK
Qwen/Qwen3-4B	ts_serverlessllm_sync	ttft	warm	first_token_ms	10.687284999676194	OK
Qwen/Qwen3-4B	ts_serverlessllm_sync	ttft	warm	ttft_ms	30340.20905199941	OK
Qwen/Qwen3-4B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	30384.24360399995	OK
Qwen/Qwen3-4B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	39.06489959990722	OK
Qwen/Qwen3-4B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	38.73199400004523	OK
Qwen/Qwen3-4B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	39.384062999943126	OK
Qwen/Qwen3-4B	ts_serverlessllm_io_uring	load_only	warm	init_ms	28957.308678000118	OK
Qwen/Qwen3-4B	ts_serverlessllm_io_uring	ttft	warm	init_ms	28933.548034000523	OK
Qwen/Qwen3-4B	ts_serverlessllm_io_uring	ttft	warm	first_token_ms	10.868790000131412	OK
Qwen/Qwen3-4B	ts_serverlessllm_io_uring	ttft	warm	ttft_ms	28944.416824000655	OK
Qwen/Qwen3-4B	ts_serverlessllm_io_uring	steady_state_decode	warm	init_ms	29034.014826999737	OK
Qwen/Qwen3-4B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_avg_ms	39.166800400016655	OK
Qwen/Qwen3-4B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_min_ms	39.03911199995491	OK
Qwen/Qwen3-4B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_max_ms	39.429286000085995	OK
Qwen/Qwen3-4B	native	load_only	cold	init_ms	40486.71930799992	OK
Qwen/Qwen3-4B	native	ttft	cold	init_ms	35663.50541599968	OK
Qwen/Qwen3-4B	native	ttft	cold	first_token_ms	16.356121999706374	OK
Qwen/Qwen3-4B	native	ttft	cold	ttft_ms	35679.861537999386	OK
Qwen/Qwen3-4B	native	steady_state_decode	cold	init_ms	34986.83527100002	OK
Qwen/Qwen3-4B	native	steady_state_decode	cold	decode_avg_ms	39.22100319978199	OK
Qwen/Qwen3-4B	native	steady_state_decode	cold	decode_min_ms	39.04509699987102	OK
Qwen/Qwen3-4B	native	steady_state_decode	cold	decode_max_ms	39.613766000002215	OK
Qwen/Qwen3-4B	ts_safetensors_default	load_only	cold	init_ms	28475.271383999825	OK
Qwen/Qwen3-4B	ts_safetensors_default	ttft	cold	init_ms	28514.36284800002	OK
Qwen/Qwen3-4B	ts_safetensors_default	ttft	cold	first_token_ms	15.410474000418617	OK
Qwen/Qwen3-4B	ts_safetensors_default	ttft	cold	ttft_ms	28529.773322000437	OK
Qwen/Qwen3-4B	ts_safetensors_default	steady_state_decode	cold	init_ms	28679.300505000356	OK
Qwen/Qwen3-4B	ts_safetensors_default	steady_state_decode	cold	decode_avg_ms	39.17269480025425	OK
Qwen/Qwen3-4B	ts_safetensors_default	steady_state_decode	cold	decode_min_ms	38.975493000179995	OK
Qwen/Qwen3-4B	ts_safetensors_default	steady_state_decode	cold	decode_max_ms	39.53977900073369	OK
Qwen/Qwen3-4B	ts_safetensors_sync	load_only	cold	init_ms	28478.76709999946	OK
Qwen/Qwen3-4B	ts_safetensors_sync	ttft	cold	init_ms	28589.57782000016	OK
Qwen/Qwen3-4B	ts_safetensors_sync	ttft	cold	first_token_ms	15.597761000208266	OK
Qwen/Qwen3-4B	ts_safetensors_sync	ttft	cold	ttft_ms	28605.175581000367	OK
Qwen/Qwen3-4B	ts_safetensors_sync	steady_state_decode	cold	init_ms	28240.020326000376	OK
Qwen/Qwen3-4B	ts_safetensors_sync	steady_state_decode	cold	decode_avg_ms	39.045857599739975	OK
Qwen/Qwen3-4B	ts_safetensors_sync	steady_state_decode	cold	decode_min_ms	38.90631000012945	OK
Qwen/Qwen3-4B	ts_safetensors_sync	steady_state_decode	cold	decode_max_ms	39.27943300004699	OK
Qwen/Qwen3-4B	ts_safetensors_io_uring	load_only	cold	init_ms	29727.162442999543	OK
Qwen/Qwen3-4B	ts_safetensors_io_uring	ttft	cold	init_ms	30014.75191999998	OK
Qwen/Qwen3-4B	ts_safetensors_io_uring	ttft	cold	first_token_ms	15.257780999490933	OK
Qwen/Qwen3-4B	ts_safetensors_io_uring	ttft	cold	ttft_ms	30030.00970099947	OK
Qwen/Qwen3-4B	ts_safetensors_io_uring	steady_state_decode	cold	init_ms	29725.89280000011	OK
Qwen/Qwen3-4B	ts_safetensors_io_uring	steady_state_decode	cold	decode_avg_ms	39.02370459982194	OK
Qwen/Qwen3-4B	ts_safetensors_io_uring	steady_state_decode	cold	decode_min_ms	38.80298800049786	OK
Qwen/Qwen3-4B	ts_safetensors_io_uring	steady_state_decode	cold	decode_max_ms	39.35615099999268	OK
Qwen/Qwen3-4B	ts_serverlessllm_default	load_only	cold	init_ms	32043.100290999973	OK
Qwen/Qwen3-4B	ts_serverlessllm_default	ttft	cold	init_ms	32242.21530700015	OK
Qwen/Qwen3-4B	ts_serverlessllm_default	ttft	cold	first_token_ms	15.547279000202252	OK
Qwen/Qwen3-4B	ts_serverlessllm_default	ttft	cold	ttft_ms	32257.762586000354	OK
Qwen/Qwen3-4B	ts_serverlessllm_default	steady_state_decode	cold	init_ms	31403.738728999997	OK
Qwen/Qwen3-4B	ts_serverlessllm_default	steady_state_decode	cold	decode_avg_ms	39.20770740005537	OK
Qwen/Qwen3-4B	ts_serverlessllm_default	steady_state_decode	cold	decode_min_ms	39.025813000080234	OK
Qwen/Qwen3-4B	ts_serverlessllm_default	steady_state_decode	cold	decode_max_ms	39.63687600025878	OK
Qwen/Qwen3-4B	ts_serverlessllm_sync	load_only	cold	init_ms	32327.824992999922	OK
Qwen/Qwen3-4B	ts_serverlessllm_sync	ttft	cold	init_ms	32412.044905000585	OK
Qwen/Qwen3-4B	ts_serverlessllm_sync	ttft	cold	first_token_ms	14.962368999476894	OK
Qwen/Qwen3-4B	ts_serverlessllm_sync	ttft	cold	ttft_ms	32427.00727400006	OK
Qwen/Qwen3-4B	ts_serverlessllm_sync	steady_state_decode	cold	init_ms	32146.415909000098	OK
Qwen/Qwen3-4B	ts_serverlessllm_sync	steady_state_decode	cold	decode_avg_ms	39.221048999752384	OK
Qwen/Qwen3-4B	ts_serverlessllm_sync	steady_state_decode	cold	decode_min_ms	39.1170749999219	OK
Qwen/Qwen3-4B	ts_serverlessllm_sync	steady_state_decode	cold	decode_max_ms	39.45270799977152	OK
Qwen/Qwen3-4B	ts_serverlessllm_io_uring	load_only	cold	init_ms	31792.29546500028	OK
Qwen/Qwen3-4B	ts_serverlessllm_io_uring	ttft	cold	init_ms	31805.063910999706	OK
Qwen/Qwen3-4B	ts_serverlessllm_io_uring	ttft	cold	first_token_ms	15.219867000269005	OK
Qwen/Qwen3-4B	ts_serverlessllm_io_uring	ttft	cold	ttft_ms	31820.283777999975	OK
Qwen/Qwen3-4B	ts_serverlessllm_io_uring	steady_state_decode	cold	init_ms	32150.119525000264	OK
Qwen/Qwen3-4B	ts_serverlessllm_io_uring	steady_state_decode	cold	decode_avg_ms	39.18709379995562	OK
Qwen/Qwen3-4B	ts_serverlessllm_io_uring	steady_state_decode	cold	decode_min_ms	39.03870900012407	OK
Qwen/Qwen3-4B	ts_serverlessllm_io_uring	steady_state_decode	cold	decode_max_ms	39.47097600030247	OK
Qwen/Qwen3-8B	native	load_only	warm	init_ms	102605.14428700026	OK
Qwen/Qwen3-8B	native	ttft	warm	init_ms	23669.61550800079	OK
Qwen/Qwen3-8B	native	ttft	warm	first_token_ms	12.125698000090779	OK
Qwen/Qwen3-8B	native	ttft	warm	ttft_ms	23681.74120600088	OK
Qwen/Qwen3-8B	native	steady_state_decode	warm	init_ms	24013.620770999296	OK
Qwen/Qwen3-8B	native	steady_state_decode	warm	decode_avg_ms	58.17964160014526	OK
Qwen/Qwen3-8B	native	steady_state_decode	warm	decode_min_ms	57.965494000200124	OK
Qwen/Qwen3-8B	native	steady_state_decode	warm	decode_max_ms	58.54994599940255	OK
Qwen/Qwen3-8B	ts_safetensors_default	load_only	warm	init_ms	32304.60038000001	OK
Qwen/Qwen3-8B	ts_safetensors_default	ttft	warm	init_ms	32210.797441999603	OK
Qwen/Qwen3-8B	ts_safetensors_default	ttft	warm	first_token_ms	12.346510999122984	OK
Qwen/Qwen3-8B	ts_safetensors_default	ttft	warm	ttft_ms	32223.143952998726	OK
Qwen/Qwen3-8B	ts_safetensors_default	steady_state_decode	warm	init_ms	32083.976931000507	OK
Qwen/Qwen3-8B	ts_safetensors_default	steady_state_decode	warm	decode_avg_ms	58.117687800222484	OK
Qwen/Qwen3-8B	ts_safetensors_default	steady_state_decode	warm	decode_min_ms	57.898815000044124	OK
Qwen/Qwen3-8B	ts_safetensors_default	steady_state_decode	warm	decode_max_ms	58.532985000056215	OK
Qwen/Qwen3-8B	ts_safetensors_sync	load_only	warm	init_ms	30922.781951000616	OK
Qwen/Qwen3-8B	ts_safetensors_sync	ttft	warm	init_ms	30910.92163600024	OK
Qwen/Qwen3-8B	ts_safetensors_sync	ttft	warm	first_token_ms	12.204103000840405	OK
Qwen/Qwen3-8B	ts_safetensors_sync	ttft	warm	ttft_ms	30923.12573900108	OK
Qwen/Qwen3-8B	ts_safetensors_sync	steady_state_decode	warm	init_ms	30735.88880599982	OK
Qwen/Qwen3-8B	ts_safetensors_sync	steady_state_decode	warm	decode_avg_ms	58.16417159985576	OK
Qwen/Qwen3-8B	ts_safetensors_sync	steady_state_decode	warm	decode_min_ms	57.9428459996052	OK
Qwen/Qwen3-8B	ts_safetensors_sync	steady_state_decode	warm	decode_max_ms	58.48977799996646	OK
Qwen/Qwen3-8B	ts_safetensors_io_uring	load_only	warm	init_ms	32129.565152000396	OK
Qwen/Qwen3-8B	ts_safetensors_io_uring	ttft	warm	init_ms	32174.323565999657	OK
Qwen/Qwen3-8B	ts_safetensors_io_uring	ttft	warm	first_token_ms	12.250126000253658	OK
Qwen/Qwen3-8B	ts_safetensors_io_uring	ttft	warm	ttft_ms	32186.57369199991	OK
Qwen/Qwen3-8B	ts_safetensors_io_uring	steady_state_decode	warm	init_ms	32191.110155999922	OK
Qwen/Qwen3-8B	ts_safetensors_io_uring	steady_state_decode	warm	decode_avg_ms	58.11475260015868	OK
Qwen/Qwen3-8B	ts_safetensors_io_uring	steady_state_decode	warm	decode_min_ms	57.890828999916266	OK
Qwen/Qwen3-8B	ts_safetensors_io_uring	steady_state_decode	warm	decode_max_ms	58.45599900021625	OK
Qwen/Qwen3-8B	ts_serverlessllm_default	load_only	warm	init_ms	57359.911587999704	OK
Qwen/Qwen3-8B	ts_serverlessllm_default	ttft	warm	init_ms	38962.5899319999	OK
Qwen/Qwen3-8B	ts_serverlessllm_default	ttft	warm	first_token_ms	12.195106000035594	OK
Qwen/Qwen3-8B	ts_serverlessllm_default	ttft	warm	ttft_ms	38974.785037999936	OK
Qwen/Qwen3-8B	ts_serverlessllm_default	steady_state_decode	warm	init_ms	38579.894004999915	OK
Qwen/Qwen3-8B	ts_serverlessllm_default	steady_state_decode	warm	decode_avg_ms	58.06034119996184	OK
Qwen/Qwen3-8B	ts_serverlessllm_default	steady_state_decode	warm	decode_min_ms	57.84183000014309	OK
Qwen/Qwen3-8B	ts_serverlessllm_default	steady_state_decode	warm	decode_max_ms	58.41703199985204	OK
Qwen/Qwen3-8B	ts_serverlessllm_sync	load_only	warm	init_ms	42107.248117999916	OK
Qwen/Qwen3-8B	ts_serverlessllm_sync	ttft	warm	init_ms	41549.00384800021	OK
Qwen/Qwen3-8B	ts_serverlessllm_sync	ttft	warm	first_token_ms	12.366756000119494	OK
Qwen/Qwen3-8B	ts_serverlessllm_sync	ttft	warm	ttft_ms	41561.37060400033	OK
Qwen/Qwen3-8B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	40944.43100599983	OK
Qwen/Qwen3-8B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	58.393963600065035	OK
Qwen/Qwen3-8B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	58.18802100020548	OK
Qwen/Qwen3-8B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	58.752206999997725	OK
Qwen/Qwen3-8B	ts_serverlessllm_io_uring	load_only	warm	init_ms	38503.07106400032	OK
Qwen/Qwen3-8B	ts_serverlessllm_io_uring	ttft	warm	init_ms	38181.49303900009	OK
Qwen/Qwen3-8B	ts_serverlessllm_io_uring	ttft	warm	first_token_ms	12.350021999736782	OK
Qwen/Qwen3-8B	ts_serverlessllm_io_uring	ttft	warm	ttft_ms	38193.843060999825	OK
Qwen/Qwen3-8B	ts_serverlessllm_io_uring	steady_state_decode	warm	init_ms	38251.06471300023	OK
Qwen/Qwen3-8B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_avg_ms	58.32583040028112	OK
Qwen/Qwen3-8B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_min_ms	58.121645000028366	OK
Qwen/Qwen3-8B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_max_ms	58.7813020001704	OK
Qwen/Qwen3-8B	native	load_only	cold	init_ms	56639.47513000039	OK
Qwen/Qwen3-8B	native	ttft	cold	init_ms	50973.900643999514	OK
Qwen/Qwen3-8B	native	ttft	cold	first_token_ms	17.379204999997455	OK
Qwen/Qwen3-8B	native	ttft	cold	ttft_ms	50991.27984899951	OK
Qwen/Qwen3-8B	native	steady_state_decode	cold	init_ms	48416.61524999927	OK
Qwen/Qwen3-8B	native	steady_state_decode	cold	decode_avg_ms	58.176440600072965	OK
Qwen/Qwen3-8B	native	steady_state_decode	cold	decode_min_ms	58.03263899997546	OK
Qwen/Qwen3-8B	native	steady_state_decode	cold	decode_max_ms	58.49751700043271	OK
Qwen/Qwen3-8B	ts_safetensors_default	load_only	cold	init_ms	35555.7859999999	OK
Qwen/Qwen3-8B	ts_safetensors_default	ttft	cold	init_ms	35082.76837699941	OK
Qwen/Qwen3-8B	ts_safetensors_default	ttft	cold	first_token_ms	17.070404999685707	OK
Qwen/Qwen3-8B	ts_safetensors_default	ttft	cold	ttft_ms	35099.8387819991	OK
Qwen/Qwen3-8B	ts_safetensors_default	steady_state_decode	cold	init_ms	35572.27971000066	OK
Qwen/Qwen3-8B	ts_safetensors_default	steady_state_decode	cold	decode_avg_ms	58.33339899982093	OK
Qwen/Qwen3-8B	ts_safetensors_default	steady_state_decode	cold	decode_min_ms	58.1267689995002	OK
Qwen/Qwen3-8B	ts_safetensors_default	steady_state_decode	cold	decode_max_ms	58.77071499980957	OK
Qwen/Qwen3-8B	ts_safetensors_sync	load_only	cold	init_ms	36524.09840200016	OK
Qwen/Qwen3-8B	ts_safetensors_sync	ttft	cold	init_ms	35622.44008699963	OK
Qwen/Qwen3-8B	ts_safetensors_sync	ttft	cold	first_token_ms	16.801820000182488	OK
Qwen/Qwen3-8B	ts_safetensors_sync	ttft	cold	ttft_ms	35639.241906999814	OK
Qwen/Qwen3-8B	ts_safetensors_sync	steady_state_decode	cold	init_ms	35536.72737800025	OK
Qwen/Qwen3-8B	ts_safetensors_sync	steady_state_decode	cold	decode_avg_ms	58.22855940004956	OK
Qwen/Qwen3-8B	ts_safetensors_sync	steady_state_decode	cold	decode_min_ms	58.043324000209395	OK
Qwen/Qwen3-8B	ts_safetensors_sync	steady_state_decode	cold	decode_max_ms	58.582929000294826	OK
Qwen/Qwen3-8B	ts_safetensors_io_uring	load_only	cold	init_ms	35889.698196999234	OK
Qwen/Qwen3-8B	ts_safetensors_io_uring	ttft	cold	init_ms	35364.926888999435	OK
Qwen/Qwen3-8B	ts_safetensors_io_uring	ttft	cold	first_token_ms	16.83099699948798	OK
Qwen/Qwen3-8B	ts_safetensors_io_uring	ttft	cold	ttft_ms	35381.75788599892	OK
Qwen/Qwen3-8B	ts_safetensors_io_uring	steady_state_decode	cold	init_ms	35498.12654500056	OK
Qwen/Qwen3-8B	ts_safetensors_io_uring	steady_state_decode	cold	decode_avg_ms	58.435635000205366	OK
Qwen/Qwen3-8B	ts_safetensors_io_uring	steady_state_decode	cold	decode_min_ms	58.20750300063082	OK
Qwen/Qwen3-8B	ts_safetensors_io_uring	steady_state_decode	cold	decode_max_ms	58.92709500039928	OK
Qwen/Qwen3-8B	ts_serverlessllm_default	load_only	cold	init_ms	42549.58429999988	OK
Qwen/Qwen3-8B	ts_serverlessllm_default	ttft	cold	init_ms	42158.60575500028	OK
Qwen/Qwen3-8B	ts_serverlessllm_default	ttft	cold	first_token_ms	16.817739000543952	OK
Qwen/Qwen3-8B	ts_serverlessllm_default	ttft	cold	ttft_ms	42175.423494000825	OK
Qwen/Qwen3-8B	ts_serverlessllm_default	steady_state_decode	cold	init_ms	42060.43981399944	OK
Qwen/Qwen3-8B	ts_serverlessllm_default	steady_state_decode	cold	decode_avg_ms	58.13771699995414	OK
Qwen/Qwen3-8B	ts_serverlessllm_default	steady_state_decode	cold	decode_min_ms	57.79716000051849	OK
Qwen/Qwen3-8B	ts_serverlessllm_default	steady_state_decode	cold	decode_max_ms	58.67205600043235	OK
Qwen/Qwen3-8B	ts_serverlessllm_sync	load_only	cold	init_ms	44371.00708699927	OK
Qwen/Qwen3-8B	ts_serverlessllm_sync	ttft	cold	init_ms	43613.004222999734	OK
Qwen/Qwen3-8B	ts_serverlessllm_sync	ttft	cold	first_token_ms	16.928152000218688	OK
Qwen/Qwen3-8B	ts_serverlessllm_sync	ttft	cold	ttft_ms	43629.93237499995	OK
Qwen/Qwen3-8B	ts_serverlessllm_sync	steady_state_decode	cold	init_ms	44325.208796999505	OK
Qwen/Qwen3-8B	ts_serverlessllm_sync	steady_state_decode	cold	decode_avg_ms	58.13252599982661	OK
Qwen/Qwen3-8B	ts_serverlessllm_sync	steady_state_decode	cold	decode_min_ms	57.957044999966456	OK
Qwen/Qwen3-8B	ts_serverlessllm_sync	steady_state_decode	cold	decode_max_ms	58.49086600028386	OK
Qwen/Qwen3-8B	ts_serverlessllm_io_uring	load_only	cold	init_ms	42343.083183999624	OK
Qwen/Qwen3-8B	ts_serverlessllm_io_uring	ttft	cold	init_ms	42112.70962800063	OK
Qwen/Qwen3-8B	ts_serverlessllm_io_uring	ttft	cold	first_token_ms	16.915916000471043	OK
Qwen/Qwen3-8B	ts_serverlessllm_io_uring	ttft	cold	ttft_ms	42129.6255440011	OK
Qwen/Qwen3-8B	ts_serverlessllm_io_uring	steady_state_decode	cold	init_ms	41749.47102599981	OK
Qwen/Qwen3-8B	ts_serverlessllm_io_uring	steady_state_decode	cold	decode_avg_ms	58.100590799949714	OK
Qwen/Qwen3-8B	ts_serverlessllm_io_uring	steady_state_decode	cold	decode_min_ms	57.90749500010861	OK
Qwen/Qwen3-8B	ts_serverlessllm_io_uring	steady_state_decode	cold	decode_max_ms	58.44940800034237	OK
Qwen/Qwen3-14B	native	load_only	warm	init_ms	117440.71011800042	OK
Qwen/Qwen3-14B	native	ttft	warm	init_ms	30266.974374999336	OK
Qwen/Qwen3-14B	native	ttft	warm	first_token_ms	22.303309000562876	OK
Qwen/Qwen3-14B	native	ttft	warm	ttft_ms	30289.2776839999	OK
Qwen/Qwen3-14B	native	steady_state_decode	warm	init_ms	27991.007389000515	OK
Qwen/Qwen3-14B	native	steady_state_decode	warm	decode_avg_ms	94.42635880077432	OK
Qwen/Qwen3-14B	native	steady_state_decode	warm	decode_min_ms	94.30493000036222	OK
Qwen/Qwen3-14B	native	steady_state_decode	warm	decode_max_ms	94.74691700052063	OK
Qwen/Qwen3-14B	ts_safetensors_default	load_only	warm	init_ms	42912.40037500029	OK
Qwen/Qwen3-14B	ts_safetensors_default	ttft	warm	init_ms	43172.070309001356	OK
Qwen/Qwen3-14B	ts_safetensors_default	ttft	warm	first_token_ms	16.66477000071609	OK
Qwen/Qwen3-14B	ts_safetensors_default	ttft	warm	ttft_ms	43188.73507900207	OK
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	init_ms	42820.14350100144	OK
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	decode_avg_ms	94.41196779989696	OK
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	decode_min_ms	94.28199600006337	OK
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	decode_max_ms	94.7083079990989	OK
Qwen/Qwen3-14B	ts_safetensors_sync	load_only	warm	init_ms	41651.155277000726	OK
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	warm	init_ms	41751.11003299935	OK
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	warm	first_token_ms	16.699598001650884	OK
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	warm	ttft_ms	41767.809631001	OK
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	init_ms	41954.277507998995	OK
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	decode_avg_ms	94.84081519949541	OK
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	decode_min_ms	94.4799939989025	OK
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	decode_max_ms	95.78780400079268	OK
Qwen/Qwen3-14B	ts_safetensors_io_uring	load_only	warm	init_ms	42870.88338800095	OK
Qwen/Qwen3-14B	ts_safetensors_io_uring	ttft	warm	init_ms	42918.18131999935	OK
Qwen/Qwen3-14B	ts_safetensors_io_uring	ttft	warm	first_token_ms	16.809095001008245	OK
Qwen/Qwen3-14B	ts_safetensors_io_uring	ttft	warm	ttft_ms	42934.99041500036	OK
Qwen/Qwen3-14B	ts_safetensors_io_uring	steady_state_decode	warm	init_ms	42843.09834799933	OK
Qwen/Qwen3-14B	ts_safetensors_io_uring	steady_state_decode	warm	decode_avg_ms	94.65588620005292	OK
Qwen/Qwen3-14B	ts_safetensors_io_uring	steady_state_decode	warm	decode_min_ms	94.51248200093687	OK
Qwen/Qwen3-14B	ts_safetensors_io_uring	steady_state_decode	warm	decode_max_ms	95.06657299971266	OK
Qwen/Qwen3-14B	ts_serverlessllm_default	load_only	warm	init_ms	58592.09226299936	OK
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	warm	init_ms	57284.62958000091	OK
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	warm	first_token_ms	16.72055600101885	OK
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	warm	ttft_ms	57301.35013600193	OK
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	init_ms	54844.34572099963	OK
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	decode_avg_ms	94.64001199958147	OK
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	decode_min_ms	94.47284899943043	OK
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	decode_max_ms	94.93287899931602	OK
Qwen/Qwen3-14B	ts_serverlessllm_sync	load_only	warm	init_ms	60536.18682600063	OK
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	warm	init_ms	60200.8042489997	OK
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	warm	first_token_ms	16.798012000435847	OK
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	warm	ttft_ms	60217.60226100014	OK
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	60301.43576000046	OK
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	94.52089040023566	OK
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	94.31482500076527	OK
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	94.88567299922579	OK
Qwen/Qwen3-14B	ts_serverlessllm_io_uring	load_only	warm	init_ms	54620.394609999494	OK
Qwen/Qwen3-14B	ts_serverlessllm_io_uring	ttft	warm	init_ms	55134.73345300008	OK
Qwen/Qwen3-14B	ts_serverlessllm_io_uring	ttft	warm	first_token_ms	16.678003999913926	OK
Qwen/Qwen3-14B	ts_serverlessllm_io_uring	ttft	warm	ttft_ms	55151.411456999995	OK
Qwen/Qwen3-14B	ts_serverlessllm_io_uring	steady_state_decode	warm	init_ms	54478.84717600027	OK
Qwen/Qwen3-14B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_avg_ms	94.36140920042817	OK
Qwen/Qwen3-14B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_min_ms	94.24493699953018	OK
Qwen/Qwen3-14B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_max_ms	94.65723200082721	OK
Qwen/Qwen3-14B	native	load_only	cold	init_ms	89220.77789799914	OK
Qwen/Qwen3-14B	native	ttft	cold	init_ms	76453.1544520014	OK
Qwen/Qwen3-14B	native	ttft	cold	first_token_ms	22.6430850016186	OK
Qwen/Qwen3-14B	native	ttft	cold	ttft_ms	76475.79753700302	OK
Qwen/Qwen3-14B	native	steady_state_decode	cold	init_ms	76800.59961500046	OK
Qwen/Qwen3-14B	native	steady_state_decode	cold	decode_avg_ms	94.74426880005922	OK
Qwen/Qwen3-14B	native	steady_state_decode	cold	decode_min_ms	94.60963600031391	OK
Qwen/Qwen3-14B	native	steady_state_decode	cold	decode_max_ms	95.0578130014037	OK
Qwen/Qwen3-14B	ts_safetensors_default	load_only	cold	init_ms	47792.00534099982	OK
Qwen/Qwen3-14B	ts_safetensors_default	ttft	cold	init_ms	48178.931570000714	OK
Qwen/Qwen3-14B	ts_safetensors_default	ttft	cold	first_token_ms	22.572147001483245	OK
Qwen/Qwen3-14B	ts_safetensors_default	ttft	cold	ttft_ms	48201.5037170022	OK
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	init_ms	47397.27117200164	OK
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	decode_avg_ms	94.21435420008493	OK
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	decode_min_ms	94.07433800151921	OK
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	decode_max_ms	94.57926399772987	OK
Qwen/Qwen3-14B	ts_safetensors_sync	load_only	cold	init_ms	49435.10207200234	OK
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	cold	init_ms	49673.33232099918	OK
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	cold	first_token_ms	22.209686998394318	OK
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	cold	ttft_ms	49695.542007997574	OK
